Date_Time,Raw_Profits,Std_Profits,Operational_costs,Total_Capex
2030-01-02T13:30:00.0,-0.0,-21.689497716894987,0.2853881278538813,0.0
2030-01-02T14:00:00.0,-0.0,-21.97488584474887,0.2853881278538813,0.0
2030-01-02T14:30:00.0,-0.0,-22.26027397260275,0.2853881278538813,0.0
2030-01-02T15:00:00.0,-0.0,-22.54566210045663,0.2853881278538813,0.0
2030-01-02T15:30:00.0,-0.0,-22.831050228310513,0.2853881278538813,0.0
2030-01-02T16:00:00.0,-0.0,-23.116438356164394,0.2853881278538813,0.0
2030-01-02T16:30:00.0,-0.0,-23.401826484018276,0.2853881278538813,0.0
2030-01-02T17:00:00.0,-0.0,-23.687214611872157,0.2853881278538813,0.0
2030-01-02T17:30:00.0,-0.0,-23.97260273972604,0.2853881278538813,0.0
2030-01-02T18:00:00.0,-0.0,-24.25799086757992,0.2853881278538813,0.0
2030-01-02T18:30:00.0,-0.0,-24.5433789954338,0.2853881278538813,0.0
2030-01-02T19:00:00.0,-0.0,-24.828767123287683,0.2853881278538813,0.0
2030-01-02T19:30:00.0,-0.0,-25.114155251141565,0.2853881278538813,0.0
2030-01-02T20:00:00.0,-0.0,-25.399543378995446,0.2853881278538813,0.0
2030-01-02T20:30:00.0,-0.0,-25.684931506849328,0.2853881278538813,0.0
2030-01-02T21:00:00.0,-0.0,-25.97031963470321,0.2853881278538813,0.0
2030-01-02T21:30:00.0,-0.0,-26.25570776255709,0.2853881278538813,0.0
2030-01-02T22:00:00.0,-0.0,-26.541095890410972,0.2853881278538813,0.0
2030-01-02T22:30:00.0,-0.0,-26.826484018264853,0.2853881278538813,0.0
2030-01-02T23:00:00.0,-0.0,-27.111872146118735,0.2853881278538813,0.0
2030-01-02T23:30:00.0,-0.0,-27.397260273972616,0.2853881278538813,0.0
2030-01-03T00:00:00.0,-0.0,-27.682648401826498,0.2853881278538813,0.0
2030-01-03T00:30:00.0,-0.0,-27.96803652968038,0.2853881278538813,0.0
2030-01-03T01:00:00.0,-0.0,-28.25342465753426,0.2853881278538813,0.0
2030-01-03T01:30:00.0,-0.0,-28.538812785388142,0.2853881278538813,0.0
2030-01-03T02:00:00.0,-0.0,-28.824200913242024,0.2853881278538813,0.0
2030-01-03T02:30:00.0,-0.0,-29.109589041095905,0.2853881278538813,0.0
2030-01-03T03:00:00.0,-0.0,-29.394977168949787,0.2853881278538813,0.0
2030-01-03T03:30:00.0,-0.0,-29.680365296803668,0.2853881278538813,0.0
2030-01-03T04:00:00.0,-0.0,-29.96575342465755,0.2853881278538813,0.0
2030-01-03T04:30:00.0,-0.0,-30.25114155251143,0.2853881278538813,0.0
2030-01-03T05:00:00.0,-0.0,-30.536529680365312,0.2853881278538813,0.0
2030-01-03T05:30:00.0,-0.0,-30.821917808219194,0.2853881278538813,0.0
2030-01-03T06:00:00.0,-0.0,-31.107305936073075,0.2853881278538813,0.0
2030-01-03T06:30:00.0,-0.0,-31.392694063926957,0.2853881278538813,0.0
2030-01-03T07:00:00.0,-0.0,-31.678082191780838,0.2853881278538813,0.0
2030-01-03T07:30:00.0,-0.0,-31.96347031963472,0.2853881278538813,0.0
2030-01-03T08:00:00.0,-0.0,-32.2488584474886,0.2853881278538813,0.0
2030-01-03T08:30:00.0,-0.0,-32.53424657534248,0.2853881278538813,0.0
2030-01-03T09:00:00.0,-0.0,-32.81963470319636,0.2853881278538813,0.0
2030-01-03T09:30:00.0,-0.0,-33.105022831050235,0.2853881278538813,0.0
2030-01-03T10:00:00.0,-0.0,-33.39041095890411,0.2853881278538813,0.0
2030-01-03T10:30:00.0,-0.0,-33.67579908675799,0.2853881278538813,0.0
2030-01-03T11:00:00.0,-0.0,-33.96118721461187,0.2853881278538813,0.0
2030-01-03T11:30:00.0,-0.0,-34.246575342465746,0.2853881278538813,0.0
2030-01-03T12:00:00.0,-0.0,-34.531963470319624,0.2853881278538813,0.0
2030-01-03T12:30:00.0,-0.0,-34.8173515981735,0.2853881278538813,0.0
2030-01-03T13:00:00.0,-0.0,-35.10273972602738,0.2853881278538813,0.0
2030-01-03T13:30:00.0,-0.0,-35.38812785388126,0.2853881278538813,0.0
2030-01-03T14:00:00.0,-0.0,-35.673515981735136,0.2853881278538813,0.0
2030-01-03T14:30:00.0,-0.0,-35.958904109589014,0.2853881278538813,0.0
2030-01-03T15:00:00.0,-0.0,-36.24429223744289,0.2853881278538813,0.0
2030-01-03T15:30:00.0,-0.0,-36.52968036529677,0.2853881278538813,0.0
2030-01-03T16:00:00.0,-0.0,-36.81506849315065,0.2853881278538813,0.0
2030-01-03T16:30:00.0,-0.0,-37.100456621004525,0.2853881278538813,0.0
2030-01-03T17:00:00.0,-0.0,-37.3858447488584,0.2853881278538813,0.0
2030-01-03T17:30:00.0,-0.0,-37.67123287671228,0.2853881278538813,0.0
2030-01-03T18:00:00.0,-0.0,-37.95662100456616,0.2853881278538813,0.0
2030-01-03T18:30:00.0,-0.0,-38.24200913242004,0.2853881278538813,0.0
2030-01-03T19:00:00.0,-0.0,-38.527397260273915,0.2853881278538813,0.0
2030-01-03T19:30:00.0,-0.0,-38.81278538812779,0.2853881278538813,0.0
2030-01-03T20:00:00.0,-0.0,-39.09817351598167,0.2853881278538813,0.0
2030-01-03T20:30:00.0,-0.0,-39.38356164383555,0.2853881278538813,0.0
2030-01-03T21:00:00.0,-0.0,-39.66894977168943,0.2853881278538813,0.0
2030-01-03T21:30:00.0,-0.0,-39.954337899543305,0.2853881278538813,0.0
2030-01-03T22:00:00.0,-0.0,-40.23972602739718,0.2853881278538813,0.0
2030-01-03T22:30:00.0,-0.0,-40.52511415525106,0.2853881278538813,0.0
2030-01-03T23:00:00.0,-0.0,-40.81050228310494,0.2853881278538813,0.0
2030-01-03T23:30:00.0,-0.0,-41.095890410958816,0.2853881278538813,0.0
2030-01-04T00:00:00.0,-0.0,-41.381278538812694,0.2853881278538813,0.0
2030-01-04T00:30:00.0,-0.0,-41.66666666666657,0.2853881278538813,0.0
2030-01-04T01:00:00.0,-0.0,-41.95205479452045,0.2853881278538813,0.0
2030-01-04T01:30:00.0,-0.0,-42.23744292237433,0.2853881278538813,0.0
2030-01-04T02:00:00.0,-0.0,-42.522831050228206,0.2853881278538813,0.0
2030-01-04T02:30:00.0,-0.0,-42.80821917808208,0.2853881278538813,0.0
2030-01-04T03:00:00.0,-0.0,-43.09360730593596,0.2853881278538813,0.0
2030-01-04T03:30:00.0,-0.0,-43.37899543378984,0.2853881278538813,0.0
2030-01-04T04:00:00.0,-0.0,-43.66438356164372,0.2853881278538813,0.0
2030-01-04T04:30:00.0,-0.0,-43.949771689497595,0.2853881278538813,0.0
2030-01-04T05:00:00.0,-0.0,-44.23515981735147,0.2853881278538813,0.0
2030-01-04T05:30:00.0,-0.0,-44.52054794520535,0.2853881278538813,0.0
2030-01-04T06:00:00.0,-0.0,-44.80593607305923,0.2853881278538813,0.0
2030-01-04T06:30:00.0,-0.0,-45.09132420091311,0.2853881278538813,0.0
2030-01-04T07:00:00.0,-0.0,-45.376712328766985,0.2853881278538813,0.0
2030-01-04T07:30:00.0,-0.0,-45.66210045662086,0.2853881278538813,0.0
2030-01-04T08:00:00.0,-0.0,-45.94748858447474,0.2853881278538813,0.0
2030-01-04T08:30:00.0,-0.0,-46.23287671232862,0.2853881278538813,0.0
2030-01-04T09:00:00.0,-0.0,-46.518264840182496,0.2853881278538813,0.0
2030-01-04T09:30:00.0,-0.0,-46.803652968036374,0.2853881278538813,0.0
2030-01-04T10:00:00.0,-0.0,-47.08904109589025,0.2853881278538813,0.0
2030-01-04T10:30:00.0,-0.0,-47.37442922374413,0.2853881278538813,0.0
2030-01-04T11:00:00.0,-0.0,-47.65981735159801,0.2853881278538813,0.0
2030-01-04T11:30:00.0,-0.0,-47.945205479451886,0.2853881278538813,0.0
2030-01-04T12:00:00.0,-0.0,-48.230593607305764,0.2853881278538813,0.0
2030-01-04T12:30:00.0,-0.0,-48.51598173515964,0.2853881278538813,0.0
2030-01-04T13:00:00.0,-0.0,-48.80136986301352,0.2853881278538813,0.0
2030-01-04T13:30:00.0,-0.0,-49.0867579908674,0.2853881278538813,0.0
2030-01-04T14:00:00.0,-0.0,-49.372146118721275,0.2853881278538813,0.0
2030-01-04T14:30:00.0,-0.0,-49.65753424657515,0.2853881278538813,0.0
2030-01-04T15:00:00.0,-0.0,-49.94292237442903,0.2853881278538813,0.0
2030-01-04T15:30:00.0,-0.0,-50.22831050228291,0.2853881278538813,0.0
2030-01-04T16:00:00.0,-0.0,-50.51369863013679,0.2853881278538813,0.0
2030-01-04T16:30:00.0,-0.0,-50.799086757990665,0.2853881278538813,0.0
2030-01-04T17:00:00.0,-0.0,-51.08447488584454,0.2853881278538813,0.0
2030-01-04T17:30:00.0,-0.0,-51.36986301369842,0.2853881278538813,0.0
2030-01-04T18:00:00.0,-0.0,-51.6552511415523,0.2853881278538813,0.0
2030-01-04T18:30:00.0,-0.0,-51.94063926940618,0.2853881278538813,0.0
2030-01-04T19:00:00.0,-0.0,-52.226027397260054,0.2853881278538813,0.0
2030-01-04T19:30:00.0,-0.0,-52.51141552511393,0.2853881278538813,0.0
2030-01-04T20:00:00.0,-0.0,-52.79680365296781,0.2853881278538813,0.0
2030-01-04T20:30:00.0,-0.0,-53.08219178082169,0.2853881278538813,0.0
2030-01-04T21:00:00.0,-0.0,-53.367579908675566,0.2853881278538813,0.0
2030-01-04T21:30:00.0,-0.0,-53.652968036529444,0.2853881278538813,0.0
2030-01-04T22:00:00.0,-0.0,-53.93835616438332,0.2853881278538813,0.0
2030-01-04T22:30:00.0,-0.0,-54.2237442922372,0.2853881278538813,0.0
2030-01-04T23:00:00.0,-0.0,-54.50913242009108,0.2853881278538813,0.0
2030-01-04T23:30:00.0,-0.0,-54.794520547944956,0.2853881278538813,0.0
2030-01-05T00:00:00.0,-0.0,-55.07990867579883,0.2853881278538813,0.0
2030-01-05T00:30:00.0,-0.0,-55.36529680365271,0.2853881278538813,0.0
2030-01-05T01:00:00.0,-0.0,-55.65068493150659,0.2853881278538813,0.0
2030-01-05T01:30:00.0,-0.0,-55.93607305936047,0.2853881278538813,0.0
2030-01-05T02:00:00.0,-0.0,-56.221461187214345,0.2853881278538813,0.0
2030-01-05T02:30:00.0,-0.0,-56.50684931506822,0.2853881278538813,0.0
2030-01-05T03:00:00.0,-0.0,-56.7922374429221,0.2853881278538813,0.0
2030-01-05T03:30:00.0,-0.0,-57.07762557077598,0.2853881278538813,0.0
2030-01-05T04:00:00.0,-0.0,-57.36301369862986,0.2853881278538813,0.0
2030-01-05T04:30:00.0,-0.0,-57.648401826483735,0.2853881278538813,0.0
2030-01-05T05:00:00.0,-0.0,-57.93378995433761,0.2853881278538813,0.0
2030-01-05T05:30:00.0,-0.0,-58.21917808219149,0.2853881278538813,0.0
2030-01-05T06:00:00.0,-0.0,-58.50456621004537,0.2853881278538813,0.0
2030-01-05T06:30:00.0,-0.0,-58.789954337899246,0.2853881278538813,0.0
2030-01-05T07:00:00.0,-0.0,-59.075342465753124,0.2853881278538813,0.0
2030-01-05T07:30:00.0,-0.0,-59.360730593607,0.2853881278538813,0.0
2030-01-05T08:00:00.0,-0.0,-59.64611872146088,0.2853881278538813,0.0
2030-01-05T08:30:00.0,-0.0,-59.93150684931476,0.2853881278538813,0.0
2030-01-05T09:00:00.0,-0.0,-60.216894977168636,0.2853881278538813,0.0
2030-01-05T09:30:00.0,-0.0,-60.502283105022514,0.2853881278538813,0.0
2030-01-05T10:00:00.0,-0.0,-60.78767123287639,0.2853881278538813,0.0
2030-01-05T10:30:00.0,-0.0,-61.07305936073027,0.2853881278538813,0.0
2030-01-05T11:00:00.0,-0.0,-61.35844748858415,0.2853881278538813,0.0
2030-01-05T11:30:00.0,-0.0,-61.643835616438025,0.2853881278538813,0.0
2030-01-05T12:00:00.0,-0.0,-61.9292237442919,0.2853881278538813,0.0
2030-01-05T12:30:00.0,-0.0,-62.21461187214578,0.2853881278538813,0.0
2030-01-05T13:00:00.0,-0.0,-62.49999999999966,0.2853881278538813,0.0
2030-01-05T13:30:00.0,-0.0,-62.78538812785354,0.2853881278538813,0.0
2030-01-05T14:00:00.0,-0.0,-63.070776255707415,0.2853881278538813,0.0
2030-01-05T14:30:00.0,-0.0,-63.35616438356129,0.2853881278538813,0.0
2030-01-05T15:00:00.0,-0.0,-63.64155251141517,0.2853881278538813,0.0
2030-01-05T15:30:00.0,-0.0,-63.92694063926905,0.2853881278538813,0.0
2030-01-05T16:00:00.0,-0.0,-64.21232876712293,0.2853881278538813,0.0
2030-01-05T16:30:00.0,-0.0,-64.4977168949768,0.2853881278538813,0.0
2030-01-05T17:00:00.0,-0.0,-64.78310502283068,0.2853881278538813,0.0
2030-01-05T17:30:00.0,-0.0,-65.06849315068456,0.2853881278538813,0.0
2030-01-05T18:00:00.0,-0.0,-65.35388127853844,0.2853881278538813,0.0
2030-01-05T18:30:00.0,-0.0,-65.63926940639232,0.2853881278538813,0.0
2030-01-05T19:00:00.0,-0.0,-65.9246575342462,0.2853881278538813,0.0
2030-01-05T19:30:00.0,-0.0,-66.21004566210007,0.2853881278538813,0.0
2030-01-05T20:00:00.0,-0.0,-66.49543378995395,0.2853881278538813,0.0
2030-01-05T20:30:00.0,-0.0,-66.78082191780783,0.2853881278538813,0.0
2030-01-05T21:00:00.0,-0.0,-67.0662100456617,0.2853881278538813,0.0
2030-01-05T21:30:00.0,-0.0,-67.35159817351558,0.2853881278538813,0.0
2030-01-05T22:00:00.0,-0.0,-67.63698630136946,0.2853881278538813,0.0
2030-01-05T22:30:00.0,-0.0,-67.92237442922334,0.2853881278538813,0.0
2030-01-05T23:00:00.0,-0.0,-68.20776255707722,0.2853881278538813,0.0
2030-01-05T23:30:00.0,-0.0,-68.4931506849311,0.2853881278538813,0.0
2030-01-06T00:00:00.0,-0.0,-68.77853881278497,0.2853881278538813,0.0
2030-01-06T00:30:00.0,-0.0,-69.06392694063885,0.2853881278538813,0.0
2030-01-06T01:00:00.0,-0.0,-69.34931506849273,0.2853881278538813,0.0
2030-01-06T01:30:00.0,-0.0,-69.6347031963466,0.2853881278538813,0.0
2030-01-06T02:00:00.0,-0.0,-69.92009132420048,0.2853881278538813,0.0
2030-01-06T02:30:00.0,-0.0,-70.20547945205436,0.2853881278538813,0.0
2030-01-06T03:00:00.0,-0.0,-70.49086757990824,0.2853881278538813,0.0
2030-01-06T03:30:00.0,-0.0,-70.77625570776212,0.2853881278538813,0.0
2030-01-06T04:00:00.0,-0.0,-71.061643835616,0.2853881278538813,0.0
2030-01-06T04:30:00.0,-0.0,-71.34703196346987,0.2853881278538813,0.0
2030-01-06T05:00:00.0,-0.0,-71.63242009132375,0.2853881278538813,0.0
2030-01-06T05:30:00.0,-0.0,-71.91780821917763,0.2853881278538813,0.0
2030-01-06T06:00:00.0,-0.0,-72.20319634703151,0.2853881278538813,0.0
2030-01-06T06:30:00.0,-0.0,-72.48858447488539,0.2853881278538813,0.0
2030-01-06T07:00:00.0,-0.0,-72.77397260273926,0.2853881278538813,0.0
2030-01-06T07:30:00.0,-0.0,-73.05936073059314,0.2853881278538813,0.0
2030-01-06T08:00:00.0,-0.0,-73.34474885844702,0.2853881278538813,0.0
2030-01-06T08:30:00.0,-0.0,-73.6301369863009,0.2853881278538813,0.0
2030-01-06T09:00:00.0,-0.0,-73.91552511415478,0.2853881278538813,0.0
2030-01-06T09:30:00.0,-0.0,-74.20091324200865,0.2853881278538813,0.0
2030-01-06T10:00:00.0,-0.0,-74.48630136986253,0.2853881278538813,0.0
2030-01-06T10:30:00.0,-0.0,-74.77168949771641,0.2853881278538813,0.0
2030-01-06T11:00:00.0,-0.0,-75.05707762557029,0.2853881278538813,0.0
2030-01-06T11:30:00.0,-0.0,-75.34246575342416,0.2853881278538813,0.0
2030-01-06T12:00:00.0,-0.0,-75.62785388127804,0.2853881278538813,0.0
2030-01-06T12:30:00.0,-0.0,-75.91324200913192,0.2853881278538813,0.0
2030-01-06T13:00:00.0,-0.0,-76.1986301369858,0.2853881278538813,0.0
2030-01-06T13:30:00.0,-0.0,-76.48401826483968,0.2853881278538813,0.0
2030-01-06T14:00:00.0,-0.0,-76.76940639269355,0.2853881278538813,0.0
2030-01-06T14:30:00.0,-0.0,-77.05479452054743,0.2853881278538813,0.0
2030-01-06T15:00:00.0,-0.0,-77.34018264840131,0.2853881278538813,0.0
2030-01-06T15:30:00.0,-0.0,-77.62557077625519,0.2853881278538813,0.0
2030-01-06T16:00:00.0,-0.0,-77.91095890410907,0.2853881278538813,0.0
2030-01-06T16:30:00.0,-0.0,-78.19634703196294,0.2853881278538813,0.0
2030-01-06T17:00:00.0,-0.0,-78.48173515981682,0.2853881278538813,0.0
2030-01-06T17:30:00.0,-0.0,-78.7671232876707,0.2853881278538813,0.0
2030-01-06T18:00:00.0,-0.0,-79.05251141552458,0.2853881278538813,0.0
2030-01-06T18:30:00.0,-0.0,-79.33789954337846,0.2853881278538813,0.0
2030-01-06T19:00:00.0,-0.0,-79.62328767123233,0.2853881278538813,0.0
2030-01-06T19:30:00.0,-0.0,-79.90867579908621,0.2853881278538813,0.0
2030-01-06T20:00:00.0,-0.0,-80.19406392694009,0.2853881278538813,0.0
2030-01-06T20:30:00.0,-0.0,-80.47945205479397,0.2853881278538813,0.0
2030-01-06T21:00:00.0,-0.0,-80.76484018264784,0.2853881278538813,0.0
2030-01-06T21:30:00.0,-0.0,-81.05022831050172,0.2853881278538813,0.0
2030-01-06T22:00:00.0,-0.0,-81.3356164383556,0.2853881278538813,0.0
2030-01-06T22:30:00.0,-0.0,-81.62100456620948,0.2853881278538813,0.0
2030-01-06T23:00:00.0,-0.0,-81.90639269406336,0.2853881278538813,0.0
2030-01-06T23:30:00.0,-0.0,-82.19178082191723,0.2853881278538813,0.0
2030-01-07T00:00:00.0,-0.0,-82.47716894977111,0.2853881278538813,0.0
2030-01-07T00:30:00.0,-0.0,-82.76255707762499,0.2853881278538813,0.0
2030-01-07T01:00:00.0,-0.0,-83.04794520547887,0.2853881278538813,0.0
2030-01-07T01:30:00.0,-0.0,-83.33333333333275,0.2853881278538813,0.0
2030-01-07T02:00:00.0,-0.0,-83.61872146118662,0.2853881278538813,0.0
2030-01-07T02:30:00.0,-0.0,-83.9041095890405,0.2853881278538813,0.0
2030-01-07T03:00:00.0,-0.0,-84.18949771689438,0.2853881278538813,0.0
2030-01-07T03:30:00.0,-0.0,-84.47488584474826,0.2853881278538813,0.0
2030-01-07T04:00:00.0,-0.0,-84.76027397260214,0.2853881278538813,0.0
2030-01-07T04:30:00.0,-0.0,-85.04566210045601,0.2853881278538813,0.0
2030-01-07T05:00:00.0,-0.0,-85.33105022830989,0.2853881278538813,0.0
2030-01-07T05:30:00.0,-0.0,-85.61643835616377,0.2853881278538813,0.0
2030-01-07T06:00:00.0,-0.0,-85.90182648401765,0.2853881278538813,0.0
2030-01-07T06:30:00.0,-0.0,-86.18721461187152,0.2853881278538813,0.0
2030-01-07T07:00:00.0,-0.0,-86.4726027397254,0.2853881278538813,0.0
2030-01-07T07:30:00.0,-0.0,-86.75799086757928,0.2853881278538813,0.0
2030-01-07T08:00:00.0,-0.0,-87.04337899543316,0.2853881278538813,0.0
2030-01-07T08:30:00.0,-0.0,-87.32876712328704,0.2853881278538813,0.0
2030-01-07T09:00:00.0,-0.0,-87.61415525114091,0.2853881278538813,0.0
2030-01-07T09:30:00.0,-0.0,-87.89954337899479,0.2853881278538813,0.0
2030-01-07T10:00:00.0,-0.0,-88.18493150684867,0.2853881278538813,0.0
2030-01-07T10:30:00.0,-0.0,-88.47031963470255,0.2853881278538813,0.0
2030-01-07T11:00:00.0,-0.0,-88.75570776255643,0.2853881278538813,0.0
2030-01-07T11:30:00.0,-0.0,-89.0410958904103,0.2853881278538813,0.0
2030-01-07T12:00:00.0,-0.0,-89.32648401826418,0.2853881278538813,0.0
2030-01-07T12:30:00.0,-0.0,-89.61187214611806,0.2853881278538813,0.0
2030-01-07T13:00:00.0,-0.0,-89.89726027397194,0.2853881278538813,0.0
2030-01-07T13:30:00.0,-0.0,-90.18264840182582,0.2853881278538813,0.0
2030-01-07T14:00:00.0,-0.0,-90.4680365296797,0.2853881278538813,0.0
2030-01-07T14:30:00.0,-0.0,-90.75342465753357,0.2853881278538813,0.0
2030-01-07T15:00:00.0,-0.0,-91.03881278538745,0.2853881278538813,0.0
2030-01-07T15:30:00.0,-0.0,-91.32420091324133,0.2853881278538813,0.0
2030-01-07T16:00:00.0,-0.0,-91.6095890410952,0.2853881278538813,0.0
2030-01-07T16:30:00.0,-0.0,-91.89497716894908,0.2853881278538813,0.0
2030-01-07T17:00:00.0,-0.0,-92.18036529680296,0.2853881278538813,0.0
2030-01-07T17:30:00.0,-0.0,-92.46575342465684,0.2853881278538813,0.0
2030-01-07T18:00:00.0,-0.0,-92.75114155251072,0.2853881278538813,0.0
2030-01-07T18:30:00.0,-0.0,-93.0365296803646,0.2853881278538813,0.0
2030-01-07T19:00:00.0,-0.0,-93.32191780821847,0.2853881278538813,0.0
2030-01-07T19:30:00.0,-0.0,-93.60730593607235,0.2853881278538813,0.0
2030-01-07T20:00:00.0,-0.0,-93.89269406392623,0.2853881278538813,0.0
2030-01-07T20:30:00.0,-0.0,-94.1780821917801,0.2853881278538813,0.0
